program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos
206,University of Cincinnati,,Ohio,http://www.cahs.uc.edu/departments/rens/academic-programs/dpt-in-physical-therapy,url_found,3,high,https://www.cahs.uc.edu/content/dam/refresh/cahs-62/rens/pt/2023-2024-dpt-student-financial-fact-sheet.pdf,University of Cincinnati DPT financial fact sheet,,2023,valid,,79644,2023-2024,26548,3162,,http://www.cahs.uc.edu/departments/rens/academic-programs/dpt-in-physical-therapy,https://cahs.uc.edu/academic-programs/graduate-programs/physical-therapy/program-outcomes.html,,,,,True,36,cost+len:apta_direct+cost:subs/graduate-programs/audiology/costs.html|len:subture-students/tuition-f,,,,
211,University of Dayton,,Ohio,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,url_found,3,high,,University of Dayton DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing/overview page, but financial and outcome data are not present on this page. The page references 'View the Financial Fact Sheet' and 'Explore Tuition and Aid' as links to separate pages, but the actual data is not displayed here. The page does mention 97% graduation rate and 100% employment rate in the 'Fast Facts' section, but these are based on two-year averages without specific data year information, and no tuition, fees, or board pass rate data are provided on this page.",,,,,,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,,,,,,36,"AUDIT_CLEARED: fact_sheet is sports PT residency fees, not DPT tuition",,,,
210,University of Findlay - Traditional,,Ohio,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/Traditional-Program-Fact-Sheet/2025-dpt-student-financial-fact-sheet%20Traditional.pdf,University of Findlay - Traditional DPT financial fact sheet,,2025,valid,,121108,2025,40275,4837,,,,,,,,,34,len+cost:t-financial-fact-sheet%20Traditional.pdf,total,"Yr1: $46,512.49 + Yr2: $43,928.42 + Yr3: $30,218.00",,
205,University of Findlay - Weekend,,Ohio,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/weekend-pta-to-dpt-bridge-program/2025-dpt-student-financial-fact-sheet%20WEC.pdf,University of Findlay - Weekend DPT financial fact sheet,,2025,valid,,104475,2025,35353,4479,,,,,,,,,34,len+cost:t-student-financial-fact-sheet%20WEC.pdf,total,"Year1 $40,536 + Year2 $38,560 + Year3 $25,406",,
212,University of Mount Union,,Ohio,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,url_found,3,high,https://www.umt.edu/physical-therapy/tuition-fees1/umpt-financial-fact-sheet-2023-2024.pdf,University of Mount Union DPT financial fact sheet,,2023,valid,,101200,2025,43514,1800,,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,https://www.mountunion.edu/pt-outcomes,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,,,,,34,len+cost:demics/graduate-degrees/physical-therapy,per_year,"$12,650/term x 8 terms + fees",,
202,University of Toledo,,Ohio,http://www.utoledo.edu/hhs/pt/,url_found,3,high,https://health.utoledo.edu/centers/rehab/pdf/residency-and-fellowship-financial-fact-sheet2024-2025-sports.pdf,University of Toledo DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it does not contain the actual financial or outcome data. The page mentions 'Doctor of Physical Therapy Financial Fact Sheet - 2025-26' but does not display the data itself. Financial details and outcome statistics would be on a linked sub-page, not this main program overview page.",2210,2024-2025,23005,,,http://www.utoledo.edu/hhs/pt/,https://www.utoledo.edu/hhs/pt/outcomes.html,,,,,,26,len:financial-fact-sheet2024-2025-sports.pdf,total,Fees $910 + Travel $1100 + Parking $200,,no
209,Walsh University,,Ohio,https://www.walsh.edu/doctorate-physical-therapy.html,url_found,3,high,https://www.walsh.edu/_files/walsh-dpt-student-financial-fact-sheet_25.pdf,Walsh University DPT financial fact sheet,,,valid,,98995,2025,23000,250,,https://www.walsh.edu/doctorate-physical-therapy.html,https://www.walsh.edu/doctorate-physical-therapy.html,,,,,,29,len+cost:-dpt-student-financial-fact-sheet_25.pdf,total,"Y1:$24,992 + Y2:$38,033 + Y3:$39,380",,
207,Youngstown State University,,Ohio,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,url_found,3,high,https://www.isu.edu/media/libraries/physical-therapy/Financial-fact-sheet-2025_2026-Final.pdf,Youngstown State University DPT financial fact sheet,,2025,valid,,,2024-2025,,,,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,87.0,94.3,100.0,,30,len+cost:uman-services/doctor-of-physical-therapy,,,,
214,Langston University,,Oklahoma,https://langston.edu/academics/school/physical-therapy/,url_found,3,high,https://www.pcom.edu/academics/programs-and-degrees/physical-therapy/documents/dpt-student-financial-fact-sheet.pdf,Langston University DPT financial fact sheet,,,confirmed_landing,"This is a landing/overview page for Langston University's DPT program. While it confirms the correct school and program, it does not contain financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page includes navigation links to 'Program Costs' and 'Student Outcomes' sections, indicating that financial and outcome data exist on linked sub-pages rather than on this page itself.",87072,2024,28628,,,https://langston.edu/academics/school/physical-therapy/,https://langston.edu/popups/pt-student-outcomes/,,,,,,36,cost+len:apta_direct+cost:sub/popups/pt-program-costs|len:sub/popups/pt-program-costs,,,,
216,Oklahoma City University,,Oklahoma,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy,url_found,3,high,https://okc-university.files.svdcdn.com/production/Academics/2023-dpt-student-financial-fact-sheet.pdf?dm=1704731531,Oklahoma City University DPT financial fact sheet,,2023,valid,,101175,2023-2024,26847,7108,,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy/student-outcomes,,,,,True,33,cost+len:fact_sheet_stale,total,"Y1: $32,450 tuition + $8,525 fees + $200 other; Y2: $30,090 + $7,905 + $200; Y3: $17,110 + $4,495 + $200",,
215,University of Oklahoma Health Sciences Center,,Oklahoma,https://alliedhealth.ouhsc.edu/Prospective-Students/Academic-Programs/Doctor-of-Physical-Therapy-DPT-,url_found,3,high,https://www.ahu.edu/sites/default/files/assets/2021-2022-dpt-student-financial-fact-sheet-1_completed.pdf,University of Oklahoma Health Sciences Center DPT financial fact sheet,,2021,fetch_failed,no_url,180000,2021-2022,60000,,,https://alliedhealth.ouhsc.edu/Prospective-Students/Academic-Programs/Doctor-of-Physical-Therapy-DPT-,http://bit.ly/3EkV5nA,,,,,,34,cost+len:fact_sheet_stale,per_year,60000/yr x 3yr,,
218,George Fox University,,Oregon,http://www.georgefox.edu/physical-therapy/index.html,url_found,3,high,,George Fox University DPT financial fact sheet,,2023,valid,,101388,2024-2025,40555,,,http://www.georgefox.edu/physical-therapy/index.html,https://www.georgefox.edu/physical-therapy/index.html,http://www.georgefox.edu/physical-therapy/index.html,100.0,100.0,100.0,,30,AUDIT_CLEARED: fact_sheet is UNLV but cost from georgefox.edu (correct); keep cost,per_year,"$40,555/yr x 2.5yr",,
220,Oregon State University - Cascades,,Oregon,https://osucascades.edu/physical-therapy,url_found,3,high,https://leadership.oregonstate.edu/sites/leadership.oregonstate.edu/files/2024-03/fac-4c-fy2025-tuition-rates-and-fees-updated.pdf,Oregon State University - Cascades DPT financial fact sheet,,2024,confirmed_landing,"Page is a general overview/landing page for Oregon State University - Cascades DPT program. While it mentions 'Tuition and Fees' as a link/section header, the actual financial data (tuition per year, fees per year, total program cost) is not provided on this page. The NPTE board pass rate (93%) is mentioned, but other key financial and outcome metrics are absent. Users would need to click the 'Tuition and Fees' link to access the actual cost data.",94450,2025-2026,31483,,,https://osucascades.edu/physical-therapy,https://osucascades.edu/academics/physical-therapy/admissions-requirements,,,,,,36,len+cost:/physical-therapy+cost:sub/academics/physical-therapy/tuition-fees|len:sub/academics/physic,,,,
217,Pacific University,,Oregon,https://www.pacificu.edu/physical-therapy-dpt,url_found,3,high,https://www.pacific.edu/sites/default/files/users/user815/2024-dpt-student-financial-fact-sheet-revised-9.3.2024%202024.10.14%20v2.pdf,Pacific University DPT financial fact sheet,,2024,valid,,165065,2024,74469,4610,,https://www.pacificu.edu/physical-therapy-dpt,https://www.pacificu.edu/physical-therapy-dpt/pt-student-outcome-data,,,,,True,36,len+cost:t-revised-9.3.2024%202024.10.14%20v2.pdf,total,"Year 1: $84,080 + Year 2: $80,985",,
219,Western University of Health Sciences - Oregon,,Oregon,https://www.westernu.edu/health-sciences/dpt-or/,url_found,3,high,https://prospective.westernu.edu/media/health-sciences/dpt-or/pdfs/2023-dpt-student-financial-fact-sheet-2026-Final.pdf,Western University of Health Sciences - Oregon DPT financial fact sheet,,2023,valid,,191183,2025-2026,51816,4148,,https://www.westernu.edu/health-sciences/dpt-or/,https://www.westernu.edu/health-sciences/dpt-or/,,,,,True,33,cost:sub-or/pdfs/dpt-or_financial_fact_sheet.pdf|len:sub-or/pdfs/dpt-or_financial_fact_sheet.pdf,,,,
237,Alvernia University,,Pennsylvania,https://www.alvernia.edu/academics/grad/DPT-post-bacc,url_found,3,high,https://www.alvernia.edu/sites/default/files/documents/2024-AlverniaDPT-student-financial-fact-sheet%20FINAL.pdf,Alvernia University DPT financial fact sheet,,2024,valid,,137820,2024,51489,1741,,https://www.alvernia.edu/academics/grad/DPT-post-bacc,https://www.alvernia.edu/academics/graduate-programs/doctor-physical-therapy-dpt/dpt-program-outcomes,,,,,True,32,cost+len:fact_sheet_stale,total,"Year1: $57,242 + Year2: $52,729 + Year3: $27,849",,
221,Arcadia University,,Pennsylvania,https://www.arcadia.edu/majors-and-programs/physical-therapy-dpt-hybrid/,url_found,3,high,https://www.arcadia.edu/wp-content/uploads/2025/11/RES_2025-dpt-student-financial-fact-sheet.pdf,Arcadia University DPT financial fact sheet,,2025,valid,,122646,2025,40360,400,,https://www.arcadia.edu/majors-and-programs/physical-therapy-dpt-hybrid/,https://www.arcadia.edu/majors-and-programs/physical-therapy-dpt-hybrid/outcomes/,,,,,,25,len+cost:025-dpt-student-financial-fact-sheet.pdf,total,Year1:41226+Year2:61090+Year3:20330,,
240,Arcadia University - Online Hybrid DPT Program,,Pennsylvania,,url_found,3,high,https://www.arcadia.edu/wp-content/uploads/2022/03/HYB_2025-dpt-student-financial-fact-sheet.docx.pdf,Arcadia University - Online Hybrid DPT Program DPT financial fact sheet,,2022,fetch_failed,no_url,,,,,,,,,,,,,,,,,,
232,Chatham University,,Pennsylvania,https://www.chatham.edu/academics/graduate/physical-therapy/index.html,url_found,3,high,https://www.chatham.edu/academics/graduate/physical-therapy/pdfs/physical-therapy-financial-fact-sheet-2022-2023.pdf,Chatham University DPT financial fact sheet,,2022,valid,,109190,2022-2023,40380,5376,,https://www.chatham.edu/academics/graduate/physical-therapy/index.html,https://www.chatham.edu/academics/graduate/physical-therapy/accreditation.html,,,,,True,32,len+cost:erapy-financial-fact-sheet-2022-2023.pdf,total,"Yr1: $47,142 + Yr2: $46,500 + Yr3: $15,548",,
238,DeSales University,,Pennsylvania,https://www.desales.edu/academics/graduate-studies/dpt-doctor-of-physical-therapy,url_found,3,high,https://www.desales.edu/_files/pdfs/financial-aid/grad/2023-dpt-student-financial-fact-sheet.pdf,DeSales University DPT financial fact sheet,,2023,valid,,109918,2023-2024,34650,1500,,https://www.desales.edu/academics/graduate-studies/dpt-doctor-of-physical-therapy,https://www.desales.edu/programs/grad/dpt,,,,,True,34,cost+len:fact_sheet_stale,total,"$34,650/yr tuition x 3yr + $1,500/yr fees x 3yr + $1,468 expenses",,
222,Drexel University,,Pennsylvania,https://drexel.edu/cnhp/academics/doctoral/DPT-Doctor-Physical-Therapy/,url_found,3,high,,Drexel University DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school and correct DPT program, but the page does not contain the specific financial or outcome data requested. While it references a 'Financial Facts' link in the navigation menu and mentions a '100% pass rate on the National Physical Therapy Examination', the actual tuition, fees, total program cost, graduation rate, board pass rate, and employment rate data are not provided on this page. The tuition and fees are explicitly stated to be found on a separate 'Tuition and Fee Rates' page on Drexel Central, and the outcomes section appears to be incomplete or linked to another page.",,,,,,https://drexel.edu/cnhp/academics/doctoral/DPT-Doctor-Physical-Therapy/,https://drexel.edu/cnhp/academics/doctoral/DPT-Doctor-Physical-Therapy/,,,,,,30,"AUDIT_CLEARED: fact_sheet is Univ of Montana, not Drexel",,,,
229,Duquesne University,,Pennsylvania,https://www.duq.edu/academics/colleges-and-schools/health-sciences/academic-programs/physical-therapy/index.php,url_found,3,high,https://medschool.duke.edu/sites/default/files/2024-12/DPT%20Student%20Financial%20Fact%20Sheet%202024.pdf,Duquesne University DPT financial fact sheet,,2024,valid,,210597,2024-2025,,,,https://www.duq.edu/academics/colleges-and-schools/health-sciences/academic-programs/physical-therapy/index.php,https://www.duq.edu/academics/colleges-and-schools/health-sciences/academic-programs/physical-therapy/index.php,https://www.duq.edu/academics/colleges-and-schools/health-sciences/academic-programs/physical-therapy/index.php,97.43,98.6,100.0,True,,AUDIT_CLEARED: length=66mo wrong from APTA page; standard DPT is 30-33mo,,,,
230,Gannon University - Pennsylvania,,Pennsylvania,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/graduate/physical-therapy/,url_found,3,high,https://www.gannon.edu/media/gannon-university/content-assets/documents/programs/GannonUniversity-dpt-ruskin-student-financial-fact-sheet.pdf,Gannon University - Pennsylvania DPT financial fact sheet,,,valid,,165255,2023-2024,53018,1740,,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/graduate/physical-therapy/,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/graduate/physical-therapy/program-outcomes/,,,,,True,36,len+cost:-ruskin-student-financial-fact-sheet.pdf,total,"Yr1: $61055, Yr2: $52100, Yr3: $52100",,
236,Lebanon Valley College,,Pennsylvania,https://www.lvc.edu/programs/physical-therapy-undergraduate/,url_found,3,high,,Lebanon Valley College DPT financial fact sheet,,2022,confirmed_landing,"Page is correct school's DPT program overview but financial data (tuition, fees, total cost) is not present on this page. The page references 'Download the PT Student Financial Fact Sheet (.docx)' but the actual data is in a separate downloadable document. Outcome data is present (96.3% graduation rate, 85.3% first-time board pass rate, 100% employment rate, 100% ultimate pass rate) but tuition/fees/total cost information is unavailable on this page.",,,,,,https://www.lvc.edu/programs/physical-therapy-undergraduate/,https://www.lvc.edu/programs/physical-therapy-undergraduate/,,96.3,85.3,100.0,,28,"AUDIT_CLEARED: fact_sheet is Bellin College WI, not Lebanon Valley PA",,,,
