program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos,cost_source_url
213,Bowling Green State University,,Ohio,https://www.bgsu.edu/academics/graduate/physical-therapy-doctoral.html,url_found,3,high,https://www.bgsu.edu/health-and-human-services/programs/school-of-physical-and-occupational-therapy/doctor-of-physical-therapy/dpt-fact-sheet.html,Bowling Green State University DPT financial fact sheet,,,valid,,99756,2025,49878,,,https://www.bgsu.edu/academics/graduate/physical-therapy-doctoral.html,https://www.bgsu.edu/health-and-human-services/programs/school-of-physical-and-occupational-therapy/doctor-of-physical-therapy/admissions-and-program-outcome-data.htmlissions-and-program-outcome-data.html,,,,,,24,len:-of-physical-therapy/dpt-fact-sheet.html,total,49878/yr x 2yr,,,https://www.bgsu.edu/health-and-human-services/programs/school-of-physical-and-occupational-therapy/doctor-of-physical-therapy/dpt-fact-sheet.html
201,Cleveland State University,,Ohio,https://health.csuohio.edu/physical-therapy,url_found,3,high,https://my.clevelandclinic.org/-/scassets/files/org/orthopaedics-rheumatology/sports-physical-therapy-fact-sheet.pdf?la=en,Cleveland State University physical therapy financial fact sheet,,,confirmed_landing,"This is a general overview/landing page for Cleveland State University's DPT program. While it confirms the correct school and program, it contains no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). Financial and outcome data would be found on linked sub-pages such as the application or prospective student pages.",,2023-2024,,,,https://health.csuohio.edu/physical-therapy,https://health.csuohio.edu/physical-therapy/doctor-physical-therapy-program,,,,,,,cost+len:fact_sheet_stale,total,All program costs $0,,,
208,Mount St Joseph University,,Ohio,https://www.msj.edu/academics/graduate-programs/doctor-of-physical-therapy/index.html,url_found,3,high,,Mount St Joseph University DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program landing page, but financial data (tuition, fees, total program cost) is not present on this page. The page references a 'CAPTE DPT Student Financial Fact Sheet' and links to 'Graduate Tuition' and '2025-2026 Graduate Rate Sheet' but does not display the actual financial figures. Outcome data (93% graduation rate, 92% NPTE first-time pass rate, 100% employment rate) is present on this page, but tuition and fees must be extracted from linked pages.",67500,2025-2026,22500,,,https://www.msj.edu/academics/graduate-programs/doctor-of-physical-therapy/index.html,https://www.msj.edu/academics/graduate-programs/doctor-of-physical-therapy/index.html,,,,,,36,len+cost:ms/doctor-of-physical-therapy/index.html+cost:subition-aid/tuition-costs/graduate-tuition|len:sub/tuition-aid/t,,,,,https://www.msj.edu/tuition-aid/tuition-costs/graduate-tuition/
204,Ohio State University,,Ohio,https://hrs.osu.edu/academics/graduate-programs/clinical-doctorate-in-physical-therapy,url_found,3,high,https://www.isu.edu/media/libraries/physical-therapy/Financial-fact-sheet-2025_2026-Final.pdf,Ohio State University DPT financial fact sheet,,2025,valid,,,2023,,,,https://hrs.osu.edu/academics/graduate-programs/clinical-doctorate-in-physical-therapy,https://hrs.osu.edu/academics/graduate-programs/clinical-doctorate-in-physical-therapy,https://hrs.osu.edu/academics/graduate-programs/clinical-doctorate-in-physical-therapy,100.0,100.0,100.0,True,36,len:sub-physical-therapy/costs-and-scholarships,,,,,https://hrs.osu.edu/academics/graduate-programs/clinical-doctorate-in-physical-therapy
203,Ohio University,,Ohio,https://www.ohio.edu/chsp/physical-therapy,url_found,3,high,https://www.ohio.edu/chsp/physical-therapy/graduate/doctor-physical-therapy-financial-fact-sheet,Ohio University DPT financial fact sheet,,,valid,,89011,2024-2025,24270,4791,,https://www.ohio.edu/chsp/physical-therapy,https://www.ohio.edu/chsp/physical-therapy/about/accreditations,,,,,,36,len:or-physical-therapy-financial-fact-sheet,per_year,"OOS: $24,270/yr + $4,895/yr fees + $267/yr other",12282,yes,https://www.ohio.edu/chsp/physical-therapy/graduate/doctor-physical-therapy-financial-fact-sheet
206,University of Cincinnati,,Ohio,http://www.cahs.uc.edu/departments/rens/academic-programs/dpt-in-physical-therapy,url_found,3,high,https://www.cahs.uc.edu/content/dam/refresh/cahs-62/rens/pt/2023-2024-dpt-student-financial-fact-sheet.pdf,University of Cincinnati DPT financial fact sheet,,2023,valid,,79506,2023-2024,26502,3162,,http://www.cahs.uc.edu/departments/rens/academic-programs/dpt-in-physical-therapy,https://cahs.uc.edu/academic-programs/graduate-programs/physical-therapy/program-outcomes.html,,,,,True,36,cost+len:apta_direct+cost:subs/graduate-programs/audiology/costs.html|len:subture-students/tuition-financial-aid.html|Co,,,,,https://cahs.uc.edu/academic-programs/graduate-programs/audiology/costs.html
211,University of Dayton,,Ohio,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,url_found,3,high,,University of Dayton DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing/overview page, but financial and outcome data are not present on this page. The page references 'View the Financial Fact Sheet' and 'Explore Tuition and Aid' as links to separate pages, but the actual data is not displayed here. The page does mention 97% graduation rate and 100% employment rate in the 'Fast Facts' section, but these are based on two-year averages without specific data year information, and no tuition, fees, or board pass rate data are provided on this page.",239760,2025-2026,39960,,,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,https://udayton.edu/academics/programs/physical-therapy-dpt/index.php,,,,,,36,len+cost:/programs/physical-therapy-dpt/index.php+cost:sub/tuition-aid/graduate/tuition-cost.php|len:sub/tuition-aid/gra,,,,,https://udayton.edu/tuition-aid/graduate/tuition-cost.php
210,University of Findlay - Traditional,,Ohio,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/Traditional-Program-Fact-Sheet/2025-dpt-student-financial-fact-sheet%20Traditional.pdf,University of Findlay - Traditional DPT financial fact sheet,,2025,valid,,121108,2025,40275,4837,,,,,,,,,34,len:t-financial-fact-sheet%20Traditional.pdf,total,"Y1:$40,275+$4,837+$1,400; Y2:$38,038+$4,675+$1,216; Y3:$25,955+$3,797+$466",,,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/Traditional-Program-Fact-Sheet/2025-dpt-student-financial-fact-sheet%20Traditional.pdf
205,University of Findlay - Weekend,,Ohio,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/weekend-pta-to-dpt-bridge-program/2025-dpt-student-financial-fact-sheet%20WEC.pdf,University of Findlay - Weekend DPT financial fact sheet,,2025,valid,,104475,2025,35353,4479,,,,,,,,,34,len:t-student-financial-fact-sheet%20WEC.pdf,total,"Y1:$40,536 + Y2:$38,560 + Y3:$25,406",,,https://www.findlay.edu/health-professions/physical-therapy/SiteAssets/Pages/weekend-pta-to-dpt-bridge-program/2025-dpt-student-financial-fact-sheet%20WEC.pdf
212,University of Mount Union,,Ohio,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,url_found,3,high,https://www.umt.edu/physical-therapy/tuition-fees1/umpt-financial-fact-sheet-2023-2024.pdf,University of Mount Union DPT financial fact sheet,,2023,valid,,101200,2025,43514,1800,,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,https://www.mountunion.edu/pt-outcomes,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy,,,,,34,len:demics/graduate-degrees/physical-therapy,per_year,12650/term x 8 terms + fees,,,https://www.mountunion.edu/academics/graduate-degrees/physical-therapy
202,University of Toledo,,Ohio,http://www.utoledo.edu/hhs/pt/,url_found,3,high,,University of Toledo DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it does not contain the actual financial or outcome data. The page mentions 'Doctor of Physical Therapy Financial Fact Sheet - 2025-26' but does not display the data itself. Financial details and outcome statistics would be on a linked sub-page, not this main program overview page.",114409,2025,39746,,,http://www.utoledo.edu/hhs/pt/,https://www.utoledo.edu/hhs/pt/outcomes.html,,,,,,26,len+cost:/hhs/pt+cost:subdfs/dpt-student-financial-fact-sheet.pdf|len:subdfs/dpt-student-financial-fact-sheet.pdf|No cos,,,,no,http://www.utoledo.edu/hhs/pt/pdfs/dpt-student-financial-fact-sheet.pdf
209,Walsh University,,Ohio,https://www.walsh.edu/doctorate-physical-therapy.html,url_found,3,high,https://www.walsh.edu/_files/walsh-dpt-student-financial-fact-sheet_25.pdf,Walsh University DPT financial fact sheet,,,valid,,98995,2025,23000,250,,https://www.walsh.edu/doctorate-physical-therapy.html,https://www.walsh.edu/doctorate-physical-therapy.html,,,,,,29,len:-dpt-student-financial-fact-sheet_25.pdf,total,Year1:$24992+Year2:$38033+Year3:$39380,,,https://www.walsh.edu/_files/walsh-dpt-student-financial-fact-sheet_25.pdf
207,Youngstown State University,,Ohio,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,url_found,3,high,https://www.isu.edu/media/libraries/physical-therapy/Financial-fact-sheet-2025_2026-Final.pdf,Youngstown State University DPT financial fact sheet,,2025,valid,,,2024-2025,,,,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/,87.0,94.3,100.0,,30,len+cost:uman-services/doctor-of-physical-therapy|No cost data found on page,,,,,https://explore.ysu.edu/bitonte-college-of-health-human-services/doctor-of-physical-therapy/
214,Langston University,,Oklahoma,https://langston.edu/academics/school/physical-therapy/,url_found,3,high,https://www.pcom.edu/academics/programs-and-degrees/physical-therapy/documents/dpt-student-financial-fact-sheet.pdf,Langston University DPT financial fact sheet,,,confirmed_landing,"This is a landing/overview page for Langston University's DPT program. While it confirms the correct school and program, it does not contain financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page includes navigation links to 'Program Costs' and 'Student Outcomes' sections, indicating that financial and outcome data exist on linked sub-pages rather than on this page itself.",87072,2024,28628,,,https://langston.edu/academics/school/physical-therapy/,https://langston.edu/popups/pt-student-outcomes/,,,,,,36,cost+len:apta_direct+cost:sub/popups/pt-program-costs|len:sub/popups/pt-program-costs|No cost data found on page,,,,,https://langston.edu/popups/pt-program-costs/
216,Oklahoma City University,,Oklahoma,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy,url_found,3,high,https://okc-university.files.svdcdn.com/production/Academics/2023-dpt-student-financial-fact-sheet.pdf?dm=1704731531,Oklahoma City University DPT financial fact sheet,,2023,valid,,101175,2023-2024,26847,7108,,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy,https://www.okcu.edu/academics/schools-colleges/college-of-health/doctor-of-physical-therapy/student-outcomes,,,,,True,33,cost+len:fact_sheet_stale,total,"Y1: $32,450 tuition + $8,525 fees + $200 other; Y2: $30,090 + $7,905 + $200; Y3: $17,110 + $4,495 + $200",,,
215,University of Oklahoma Health Sciences Center,,Oklahoma,https://alliedhealth.ouhsc.edu/Prospective-Students/Academic-Programs/Doctor-of-Physical-Therapy-DPT-,url_found,3,high,https://www.ahu.edu/sites/default/files/assets/2021-2022-dpt-student-financial-fact-sheet-1_completed.pdf,University of Oklahoma Health Sciences Center DPT financial fact sheet,,2021,fetch_failed,no_url,180000,2021-2022,60000,,,https://alliedhealth.ouhsc.edu/Prospective-Students/Academic-Programs/Doctor-of-Physical-Therapy-DPT-,http://bit.ly/3EkV5nA,,,,,,34,cost+len:fact_sheet_stale,per_year,60000/yr x 3yr,,,
218,George Fox University,,Oregon,http://www.georgefox.edu/physical-therapy/index.html,url_found,3,high,,George Fox University DPT financial fact sheet,,2023,valid,,101388,2024-2025,40555,,,http://www.georgefox.edu/physical-therapy/index.html,https://www.georgefox.edu/physical-therapy/index.html,http://www.georgefox.edu/physical-therapy/index.html,100.0,100.0,100.0,,30,len:/physical-therapy/index.html,per_year,"$40,555/yr x 2.5yr",,,http://www.georgefox.edu/physical-therapy/index.html
220,Oregon State University - Cascades,,Oregon,https://osucascades.edu/physical-therapy,url_found,3,high,https://leadership.oregonstate.edu/sites/leadership.oregonstate.edu/files/2024-03/fac-4c-fy2025-tuition-rates-and-fees-updated.pdf,Oregon State University - Cascades DPT financial fact sheet,,2024,confirmed_landing,"Page is a general overview/landing page for Oregon State University - Cascades DPT program. While it mentions 'Tuition and Fees' as a link/section header, the actual financial data (tuition per year, fees per year, total program cost) is not provided on this page. The NPTE board pass rate (93%) is mentioned, but other key financial and outcome metrics are absent. Users would need to click the 'Tuition and Fees' link to access the actual cost data.",94450,2025-2026,31483,,,https://osucascades.edu/physical-therapy,https://osucascades.edu/academics/physical-therapy/admissions-requirements,,,,,,36,len+cost:/physical-therapy+cost:sub/academics/physical-therapy/tuition-fees|len:sub/academics/physical-therapy/tuition-f,,,,,https://osucascades.edu/academics/physical-therapy/tuition-fees
217,Pacific University,,Oregon,https://www.pacificu.edu/physical-therapy-dpt,url_found,3,high,https://www.pacific.edu/sites/default/files/users/user815/2024-dpt-student-financial-fact-sheet-revised-9.3.2024%202024.10.14%20v2.pdf,Pacific University DPT financial fact sheet,,2024,valid,,138952,2025-2026,46317,4610,,https://www.pacificu.edu/physical-therapy-dpt,https://www.pacificu.edu/physical-therapy-dpt/pt-student-outcome-data,,,,,True,35,len:/physical-therapy-dpt+cost:subysical-therapy-dpt/tuition-financial-aid|len:subysical-therapy-dpt/tuition-financial-a,total,"Year 1: $84,080 + Year 2: $80,985",,,https://www.pacificu.edu/physical-therapy-dpt/tuition-financial-aid
219,Western University of Health Sciences - Oregon,,Oregon,https://www.westernu.edu/health-sciences/dpt-or/,url_found,3,high,https://prospective.westernu.edu/media/health-sciences/dpt-or/pdfs/2023-dpt-student-financial-fact-sheet-2026-Final.pdf,Western University of Health Sciences - Oregon DPT financial fact sheet,,2023,valid,,191183,2025-2026,51816,4148,,https://www.westernu.edu/health-sciences/dpt-or/,https://www.westernu.edu/health-sciences/dpt-or/,,,,,True,33,cost:sub-or/pdfs/dpt-or_financial_fact_sheet.pdf|len:sub-or/pdfs/dpt-or_financial_fact_sheet.pdf,,,,,
237,Alvernia University,,Pennsylvania,https://www.alvernia.edu/academics/grad/DPT-post-bacc,url_found,3,high,https://www.alvernia.edu/sites/default/files/documents/2024-AlverniaDPT-student-financial-fact-sheet%20FINAL.pdf,Alvernia University DPT financial fact sheet,,2024,valid,,148024,2025,54500,1741,,https://www.alvernia.edu/academics/grad/DPT-post-bacc,https://www.alvernia.edu/academics/graduate-programs/doctor-physical-therapy-dpt/dpt-program-outcomes,,,,,True,32,len:student-financial-fact-sheet%20FINAL.pdf,total,Year1:$57242 Year2:$52729 Year3:$27849,,,https://www.alvernia.edu/sites/default/files/documents/2024-AlverniaDPT-student-financial-fact-sheet%20FINAL.pdf
